dataset,model,run,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,size_MB,num_dimensions,num_classes,sequence_length,train_samples,test_samples,validation_samples,best_epoch,training_time_seconds
SelfRegulationSCP2,linear_no_pe,6,0.6745,0.5938,0.7335,0.6,0.6915,0.5445,0.4937,7,2,1152,160,180,40,13,60.18
SelfRegulationSCP2,linear_conv_random_pe,6,,,,,0.6946,0.5111,0.4949,7,2,1152,160,180,40,1,54.15
SelfRegulationSCP2,linear_conv_learnable_random_pe,6,,,,,0.6933,0.4944,0.4949,7,2,1152,160,180,40,1,54.55
SelfRegulationSCP2,linear_conv_sinusoidal,6,0.6968,0.525,0.6695,0.65,0.6901,0.5333,0.4951,7,2,1152,160,180,40,29,74.88
SelfRegulationSCP2,linear_conv_learnable_sinusoidal,6,0.743,0.475,0.6716,0.55,0.6894,0.5445,0.4968,7,2,1152,160,180,40,13,65.77
SelfRegulationSCP2,linear_no_pe,7,0.6818,0.575,0.7186,0.575,0.7293,0.5722,0.4937,7,2,1152,160,180,40,13,61.97
SelfRegulationSCP2,linear_conv_random_pe,7,,,,,0.6954,0.5,0.4949,7,2,1152,160,180,40,1,54.42
SelfRegulationSCP2,linear_conv_learnable_random_pe,7,0.605,0.7562,0.646,0.625,0.6924,0.5222,0.4949,7,2,1152,160,180,40,20,68.22
SelfRegulationSCP2,linear_conv_sinusoidal,7,0.677,0.5375,0.6658,0.675,0.6865,0.5222,0.4951,7,2,1152,160,180,40,15,64.14
SelfRegulationSCP2,linear_conv_learnable_sinusoidal,7,0.421,0.85,0.7346,0.675,0.8277,0.5667,0.4951,7,2,1152,160,180,40,27,74.59
SelfRegulationSCP2,linear_no_pe,8,0.8643,0.5,0.8822,0.6,0.9048,0.5556,0.4956,7,2,1152,160,180,40,14,61.95
SelfRegulationSCP2,linear_conv_random_pe,8,,,,,0.7189,0.4778,0.4949,7,2,1152,160,180,40,1,53.77
SelfRegulationSCP2,linear_conv_learnable_random_pe,8,0.5854,0.7562,0.6389,0.65,0.7022,0.4945,0.4968,7,2,1152,160,180,40,19,67.89
SelfRegulationSCP2,linear_conv_sinusoidal,8,0.6803,0.5375,0.6574,0.7,0.6903,0.5833,0.4968,7,2,1152,160,180,40,16,66.9
SelfRegulationSCP2,linear_conv_learnable_sinusoidal,8,0.6971,0.5063,0.6679,0.625,0.6969,0.5611,0.4968,7,2,1152,160,180,40,26,74.94
SelfRegulationSCP2,linear_no_pe,9,0.7663,0.5437,0.7708,0.575,0.8492,0.5278,0.4937,7,2,1152,160,180,40,19,63.84
SelfRegulationSCP2,linear_conv_random_pe,9,0.7314,0.5,0.6903,0.55,0.6946,0.4222,0.4968,7,2,1152,160,180,40,14,65.64
SelfRegulationSCP2,linear_conv_learnable_random_pe,9,,,,,0.6971,0.5,0.4949,7,2,1152,160,180,40,1,54.98
SelfRegulationSCP2,linear_conv_sinusoidal,9,0.5435,0.7562,0.6978,0.675,0.8068,0.4889,0.4951,7,2,1152,160,180,40,45,84.42
SelfRegulationSCP2,linear_conv_learnable_sinusoidal,9,0.1791,0.9375,0.7324,0.65,1.0639,0.4889,0.4951,7,2,1152,160,180,40,31,77.72
SelfRegulationSCP2,linear_no_pe,10,0.6297,0.625,0.7025,0.625,0.7154,0.5444,0.4939,7,2,1152,160,180,40,30,70.06
SelfRegulationSCP2,linear_conv_random_pe,10,0.726,0.5063,0.7225,0.525,0.7325,0.4945,0.4968,7,2,1152,160,180,40,14,65.62
SelfRegulationSCP2,linear_conv_learnable_random_pe,10,0.6575,0.5563,0.688,0.625,0.6987,0.55,0.4968,7,2,1152,160,180,40,18,68.53
SelfRegulationSCP2,linear_conv_sinusoidal,10,0.72,0.5062,0.6624,0.65,0.6938,0.5389,0.4949,7,2,1152,160,180,40,13,64.27
SelfRegulationSCP2,linear_conv_learnable_sinusoidal,10,0.7434,0.4938,0.6531,0.65,0.6888,0.5556,0.4968,7,2,1152,160,180,40,14,64.36
PhonemeSpectra,linear_no_pe,1,,,,,3.9591,0.0197,0.2542,11,39,217,2652,3353,663,1,42.99
PhonemeSpectra,linear_conv_random_pe,1,3.398,0.0833,3.5643,0.0513,3.4932,0.057,0.2556,11,39,217,2652,3353,663,21,68.38
PhonemeSpectra,linear_conv_learnable_random_pe,1,3.1991,0.1267,3.5852,0.0679,3.5468,0.0576,0.2556,11,39,217,2652,3353,663,23,69.4
PhonemeSpectra,linear_conv_sinusoidal,1,3.3544,0.0848,3.5136,0.0649,3.4365,0.0731,0.2557,11,39,217,2652,3353,663,22,69.49
PhonemeSpectra,linear_conv_learnable_sinusoidal,1,3.3124,0.0917,3.5346,0.0528,3.4684,0.0608,0.2557,11,39,217,2652,3353,663,20,64.06
PhonemeSpectra,linear_no_pe,2,3.3283,0.0875,3.5753,0.0875,3.6688,0.0636,0.2545,11,39,217,2652,3353,663,20,59.36
PhonemeSpectra,linear_conv_random_pe,2,3.3381,0.1026,3.5422,0.0588,3.503,0.0558,0.2556,11,39,217,2652,3353,663,27,71.41
PhonemeSpectra,linear_conv_learnable_random_pe,2,3.3363,0.0943,3.5318,0.0528,3.4752,0.0602,0.2556,11,39,217,2652,3353,663,18,64.14
PhonemeSpectra,linear_conv_sinusoidal,2,3.3326,0.0969,3.5242,0.0633,3.4432,0.0752,0.2557,11,39,217,2652,3353,663,25,71.41
PhonemeSpectra,linear_conv_learnable_sinusoidal,2,3.474,0.0626,3.5174,0.0633,3.4845,0.0549,0.2574,11,39,217,2652,3353,663,19,65.46
PhonemeSpectra,linear_no_pe,3,,,,,3.92,0.0206,0.2542,11,39,217,2652,3353,663,1,44.4
PhonemeSpectra,linear_conv_random_pe,3,3.6119,0.0441,3.6092,0.0498,3.594,0.0402,0.2574,11,39,217,2652,3353,663,20,65.25
PhonemeSpectra,linear_conv_learnable_random_pe,3,3.2506,0.1162,3.5772,0.0649,3.5161,0.0569,0.2556,11,39,217,2652,3353,663,20,65.85
PhonemeSpectra,linear_conv_sinusoidal,3,3.3504,0.0882,3.5259,0.0618,3.4442,0.0698,0.2557,11,39,217,2652,3353,663,18,63.36
PhonemeSpectra,linear_conv_learnable_sinusoidal,3,3.3335,0.0936,3.5275,0.0543,3.4512,0.0731,0.2557,11,39,217,2652,3353,663,17,65.38
PhonemeSpectra,linear_no_pe,4,3.3312,0.0909,3.4808,0.0799,3.5377,0.0632,0.2545,11,39,217,2652,3353,663,19,57.73
PhonemeSpectra,linear_conv_random_pe,4,3.3479,0.0943,3.549,0.0513,3.4782,0.0677,0.2556,11,39,217,2652,3353,663,23,68.77
PhonemeSpectra,linear_conv_learnable_random_pe,4,3.337,0.0999,3.537,0.0664,3.4749,0.0641,0.2556,11,39,217,2652,3353,663,18,65.98
PhonemeSpectra,linear_conv_sinusoidal,4,3.3279,0.0905,3.5065,0.0664,3.4416,0.0701,0.2557,11,39,217,2652,3353,663,26,71.95
PhonemeSpectra,linear_conv_learnable_sinusoidal,4,3.327,0.0995,3.5182,0.0679,3.4491,0.0629,0.2557,11,39,217,2652,3353,663,20,65.68
PhonemeSpectra,linear_no_pe,5,3.3335,0.0852,3.4668,0.083,3.5245,0.0695,0.2545,11,39,217,2652,3353,663,20,59.12
PhonemeSpectra,linear_conv_random_pe,5,3.2873,0.1071,3.5405,0.0633,3.4924,0.0555,0.2556,11,39,217,2652,3353,663,33,80.48
PhonemeSpectra,linear_conv_learnable_random_pe,5,3.3585,0.092,3.5437,0.0558,3.4827,0.0611,0.2556,11,39,217,2652,3353,663,20,67.4
PhonemeSpectra,linear_conv_sinusoidal,5,3.4394,0.0705,3.527,0.0603,3.4708,0.0576,0.2574,11,39,217,2652,3353,663,17,65.05
PhonemeSpectra,linear_conv_learnable_sinusoidal,5,3.3152,0.1018,3.5404,0.0664,3.4555,0.0716,0.2557,11,39,217,2652,3353,663,22,69.88
PhonemeSpectra,linear_no_pe,6,3.3526,0.0848,3.435,0.0799,3.4619,0.0674,0.2545,11,39,217,2652,3353,663,23,63.27
PhonemeSpectra,linear_conv_random_pe,6,3.4797,0.0626,3.5415,0.0528,3.5042,0.0563,0.2574,11,39,217,2652,3353,663,20,65.73
PhonemeSpectra,linear_conv_learnable_random_pe,6,3.3381,0.0916,3.5411,0.0528,3.4743,0.0695,0.2556,11,39,217,2652,3353,663,18,64.22
PhonemeSpectra,linear_conv_sinusoidal,6,3.3212,0.0935,3.5121,0.0649,3.4513,0.0641,0.2557,11,39,217,2652,3353,663,28,71.61
PhonemeSpectra,linear_conv_learnable_sinusoidal,6,3.3124,0.101,3.552,0.0679,3.4654,0.0701,0.2557,11,39,217,2652,3353,663,22,70.45
PhonemeSpectra,linear_no_pe,7,3.3275,0.0928,3.5534,0.0739,3.6536,0.0603,0.2545,11,39,217,2652,3353,663,24,64.64
PhonemeSpectra,linear_conv_random_pe,7,3.3347,0.0909,3.5356,0.0558,3.49,0.0659,0.2556,11,39,217,2652,3353,663,32,76.44
PhonemeSpectra,linear_conv_learnable_random_pe,7,3.3024,0.0992,3.5628,0.0633,3.4828,0.0647,0.2556,11,39,217,2652,3353,663,22,70.07
PhonemeSpectra,linear_conv_sinusoidal,7,3.5184,0.0471,3.5665,0.0558,3.5103,0.0546,0.2574,11,39,217,2652,3353,663,28,71.79
PhonemeSpectra,linear_conv_learnable_sinusoidal,7,3.3404,0.0879,3.5252,0.0603,3.4663,0.0662,0.2557,11,39,217,2652,3353,663,19,65.12
PhonemeSpectra,linear_no_pe,8,3.3393,0.0837,3.4435,0.0784,3.4482,0.0686,0.2545,11,39,217,2652,3353,663,26,65.03
PhonemeSpectra,linear_conv_random_pe,8,3.4153,0.0732,3.5447,0.0543,3.4946,0.0504,0.2556,11,39,217,2652,3353,663,25,72.22
PhonemeSpectra,linear_conv_learnable_random_pe,8,3.2452,0.1248,3.5899,0.0588,3.4969,0.065,0.2556,11,39,217,2652,3353,663,21,68.74
PhonemeSpectra,linear_conv_sinusoidal,8,3.4643,0.0584,3.5013,0.0588,3.4698,0.0581,0.2574,11,39,217,2652,3353,663,16,65.44
PhonemeSpectra,linear_conv_learnable_sinusoidal,8,3.4263,0.0765,3.509,0.0618,3.457,0.0653,0.2574,11,39,217,2652,3353,663,17,64.84
PhonemeSpectra,linear_no_pe,9,3.2987,0.0867,3.4015,0.0905,3.4604,0.0701,0.2545,11,39,217,2652,3353,663,55,85.51
PhonemeSpectra,linear_conv_random_pe,9,3.3774,0.0773,3.5344,0.0618,3.4917,0.0605,0.2556,11,39,217,2652,3353,663,30,75.03
PhonemeSpectra,linear_conv_learnable_random_pe,9,3.2685,0.1048,3.5404,0.0588,3.4944,0.0593,0.2556,11,39,217,2652,3353,663,18,64.19
PhonemeSpectra,linear_conv_sinusoidal,9,3.337,0.0859,3.53,0.0649,3.4531,0.0638,0.2557,11,39,217,2652,3353,663,20,66.87
PhonemeSpectra,linear_conv_learnable_sinusoidal,9,3.2663,0.1071,3.544,0.0603,3.4521,0.0692,0.2557,11,39,217,2652,3353,663,24,71.87
PhonemeSpectra,linear_no_pe,10,,,,,3.8389,0.0158,0.2542,11,39,217,2652,3353,663,1,43.56
PhonemeSpectra,linear_conv_random_pe,10,3.3532,0.0962,3.5495,0.0543,3.4958,0.0593,0.2556,11,39,217,2652,3353,663,28,72.61
PhonemeSpectra,linear_conv_learnable_random_pe,10,3.3326,0.0916,3.5587,0.0573,3.4945,0.0617,0.2556,11,39,217,2652,3353,663,19,66.22
PhonemeSpectra,linear_conv_sinusoidal,10,3.3313,0.0924,3.5086,0.0679,3.4623,0.0704,0.2557,11,39,217,2652,3353,663,24,73.61
PhonemeSpectra,linear_conv_learnable_sinusoidal,10,3.4669,0.0611,3.5129,0.0618,3.4723,0.0593,0.2574,11,39,217,2652,3353,663,17,63.39
EthanolConcentration,linear_no_pe,1,1.6043,0.2644,1.5543,0.3396,1.5682,0.2472,0.6306,3,4,1751,208,263,53,14,87.97
EthanolConcentration,linear_conv_random_pe,1,,,,,1.4305,0.251,0.6302,3,4,1751,208,263,53,1,71.04
EthanolConcentration,linear_conv_learnable_random_pe,1,1.4419,0.2596,1.4119,0.3019,1.4185,0.2509,0.6318,3,4,1751,208,263,53,15,92.89
EthanolConcentration,linear_conv_sinusoidal,1,1.3701,0.3846,1.4128,0.3585,1.4093,0.2548,0.6318,3,4,1751,208,263,53,14,91.96
EthanolConcentration,linear_conv_learnable_sinusoidal,1,1.2544,0.4423,1.4729,0.3585,1.4628,0.2738,0.6305,3,4,1751,208,263,53,16,94.08
EthanolConcentration,linear_no_pe,2,1.4375,0.3125,1.4097,0.3019,1.4372,0.2433,0.6306,3,4,1751,208,263,53,13,85.59
EthanolConcentration,linear_conv_random_pe,2,1.3719,0.274,1.3742,0.3396,1.3833,0.27,0.6318,3,4,1751,208,263,53,26,109.37
EthanolConcentration,linear_conv_learnable_random_pe,2,1.2225,0.399,1.5927,0.3019,1.4784,0.2586,0.6304,3,4,1751,208,263,53,15,94.79
EthanolConcentration,linear_conv_sinusoidal,2,1.5702,0.2308,1.4093,0.3207,1.4552,0.2738,0.6318,3,4,1751,208,263,53,14,92.03
EthanolConcentration,linear_conv_learnable_sinusoidal,2,1.3338,0.2933,1.3911,0.3207,1.4057,0.2662,0.6318,3,4,1751,208,263,53,17,96.27
EthanolConcentration,linear_no_pe,3,1.334,0.3125,1.4555,0.3018,1.4722,0.2281,0.6306,3,4,1751,208,263,53,15,88.66
EthanolConcentration,linear_conv_random_pe,3,,,,,1.3961,0.2471,0.6302,3,4,1751,208,263,53,1,70.69
EthanolConcentration,linear_conv_learnable_random_pe,3,,,,,1.4008,0.251,0.6302,3,4,1751,208,263,53,1,71.45
EthanolConcentration,linear_conv_sinusoidal,3,1.2661,0.3942,1.5508,0.3585,1.5019,0.289,0.6305,3,4,1751,208,263,53,15,93.59
EthanolConcentration,linear_conv_learnable_sinusoidal,3,1.4215,0.2644,1.3905,0.3585,1.4159,0.2547,0.6318,3,4,1751,208,263,53,16,95.25
EthanolConcentration,linear_no_pe,4,1.3727,0.3173,1.3913,0.3208,1.4317,0.2662,0.6306,3,4,1751,208,263,53,14,86.63
EthanolConcentration,linear_conv_random_pe,4,,,,,1.4113,0.251,0.6302,3,4,1751,208,263,53,1,70.07
EthanolConcentration,linear_conv_learnable_random_pe,4,1.0714,0.5288,1.6797,0.3774,1.6343,0.2547,0.6304,3,4,1751,208,263,53,18,99.05
EthanolConcentration,linear_conv_sinusoidal,4,1.3659,0.3462,1.3866,0.3774,1.4056,0.2776,0.6318,3,4,1751,208,263,53,13,89.49
EthanolConcentration,linear_conv_learnable_sinusoidal,4,1.3742,0.3366,1.3903,0.3585,1.4245,0.2433,0.6318,3,4,1751,208,263,53,17,96.97
EthanolConcentration,linear_no_pe,5,1.3742,0.2884,1.4607,0.3585,1.4433,0.2662,0.6306,3,4,1751,208,263,53,15,86.52
EthanolConcentration,linear_conv_random_pe,5,1.3645,0.3029,1.3796,0.3585,1.3791,0.2814,0.6318,3,4,1751,208,263,53,20,100.39
EthanolConcentration,linear_conv_learnable_random_pe,5,1.3544,0.3173,1.3674,0.3208,1.3803,0.2814,0.6318,3,4,1751,208,263,53,16,95.19
EthanolConcentration,linear_conv_sinusoidal,5,1.3493,0.2981,1.4262,0.3207,1.4118,0.2814,0.6318,3,4,1751,208,263,53,17,95.79
EthanolConcentration,linear_conv_learnable_sinusoidal,5,1.3543,0.3413,1.4002,0.3019,1.4004,0.2548,0.6318,3,4,1751,208,263,53,15,93.32
EthanolConcentration,linear_no_pe,6,,,,,1.5084,0.2243,0.629,3,4,1751,208,263,53,1,67.09
EthanolConcentration,linear_conv_random_pe,6,,,,,1.3924,0.2319,0.6302,3,4,1751,208,263,53,1,71.47
EthanolConcentration,linear_conv_learnable_random_pe,6,1.3293,0.3173,1.4547,0.3585,1.4275,0.2434,0.6318,3,4,1751,208,263,53,13,92.68
EthanolConcentration,linear_conv_sinusoidal,6,1.4101,0.3173,1.3887,0.3962,1.4067,0.2395,0.6318,3,4,1751,208,263,53,16,94.91
EthanolConcentration,linear_conv_learnable_sinusoidal,6,1.3211,0.3365,1.3879,0.3585,1.4176,0.2624,0.6318,3,4,1751,208,263,53,20,98.77
EthanolConcentration,linear_no_pe,7,1.2323,0.3846,1.5646,0.3208,1.547,0.2585,0.6293,3,4,1751,208,263,53,15,88.27
EthanolConcentration,linear_conv_random_pe,7,,,,,1.4224,0.251,0.6302,3,4,1751,208,263,53,1,71.05
EthanolConcentration,linear_conv_learnable_random_pe,7,,,,,1.4048,0.2281,0.6302,3,4,1751,208,263,53,1,71.67
EthanolConcentration,linear_conv_sinusoidal,7,1.3257,0.351,1.4046,0.4151,1.4279,0.2624,0.6305,3,4,1751,208,263,53,20,100.19
EthanolConcentration,linear_conv_learnable_sinusoidal,7,,,,,1.422,0.2966,0.6302,3,4,1751,208,263,53,1,71.95
EthanolConcentration,linear_no_pe,8,1.4203,0.2885,1.4579,0.2831,1.4477,0.2662,0.6306,3,4,1751,208,263,53,14,87.12
EthanolConcentration,linear_conv_random_pe,8,,,,,1.3936,0.251,0.6302,3,4,1751,208,263,53,1,70.94
EthanolConcentration,linear_conv_learnable_random_pe,8,1.2628,0.4134,1.5094,0.3396,1.4471,0.2509,0.6318,3,4,1751,208,263,53,15,93.89
EthanolConcentration,linear_conv_sinusoidal,8,1.4004,0.2981,1.4443,0.3396,1.4577,0.2548,0.6318,3,4,1751,208,263,53,16,95.19
EthanolConcentration,linear_conv_learnable_sinusoidal,8,1.3623,0.2644,1.4014,0.3396,1.3985,0.2624,0.6318,3,4,1751,208,263,53,12,87.67
EthanolConcentration,linear_no_pe,9,1.5164,0.2981,1.576,0.3396,1.5539,0.2738,0.6306,3,4,1751,208,263,53,14,86.37
EthanolConcentration,linear_conv_random_pe,9,,,,,1.3898,0.2471,0.6302,3,4,1751,208,263,53,1,71.95
EthanolConcentration,linear_conv_learnable_random_pe,9,,,,,1.3999,0.251,0.6302,3,4,1751,208,263,53,1,71.95
EthanolConcentration,linear_conv_sinusoidal,9,1.2891,0.375,1.4609,0.3396,1.4518,0.2776,0.6305,3,4,1751,208,263,53,16,92.89
EthanolConcentration,linear_conv_learnable_sinusoidal,9,1.272,0.4135,1.5041,0.3585,1.4741,0.251,0.6305,3,4,1751,208,263,53,16,96.59
EthanolConcentration,linear_no_pe,10,1.4489,0.2692,1.4296,0.3585,1.6077,0.2852,0.629,3,4,1751,208,263,53,14,87.07
EthanolConcentration,linear_conv_random_pe,10,,,,,1.4034,0.251,0.6302,3,4,1751,208,263,53,1,71.24
EthanolConcentration,linear_conv_learnable_random_pe,10,,,,,1.3999,0.2662,0.6302,3,4,1751,208,263,53,1,71.32
EthanolConcentration,linear_conv_sinusoidal,10,1.2954,0.3558,1.4442,0.3208,1.4372,0.2738,0.6305,3,4,1751,208,263,53,18,95.81
EthanolConcentration,linear_conv_learnable_sinusoidal,10,1.3243,0.375,1.3862,0.3396,1.42,0.2738,0.6318,3,4,1751,208,263,53,12,88.98
HandMovementDirection,linear_no_pe,1,1.4391,0.3438,1.3699,0.3438,1.5598,0.2703,0.2961,10,4,400,128,74,32,13,45.01
HandMovementDirection,linear_conv_random_pe,1,1.2867,0.4297,1.4032,0.3438,1.3332,0.3108,0.2992,10,4,400,128,74,32,17,47.75
HandMovementDirection,linear_conv_learnable_random_pe,1,0.3155,0.9844,1.3149,0.5625,1.0937,0.5405,0.2975,10,4,400,128,74,32,26,52.54
HandMovementDirection,linear_conv_sinusoidal,1,0.3418,0.9375,1.2625,0.6875,1.5101,0.4189,0.2975,10,4,400,128,74,32,31,54.97
HandMovementDirection,linear_conv_learnable_sinusoidal,1,0.3168,0.9141,1.0873,0.7188,1.2957,0.527,0.2975,10,4,400,128,74,32,26,52.16
HandMovementDirection,linear_no_pe,2,1.2253,0.4688,1.4497,0.4062,1.4813,0.2297,0.2963,10,4,400,128,74,32,14,46.79
HandMovementDirection,linear_conv_random_pe,2,0.5713,0.8359,1.2192,0.4688,1.5527,0.2973,0.2975,10,4,400,128,74,32,41,56.52
HandMovementDirection,linear_conv_learnable_random_pe,2,0.008,1.0,1.1453,0.6875,1.2977,0.6351,0.2975,10,4,400,128,74,32,32,55.31
HandMovementDirection,linear_conv_sinusoidal,2,0.9067,0.6562,1.3668,0.4688,1.3113,0.3649,0.2975,10,4,400,128,74,32,16,47.05
HandMovementDirection,linear_conv_learnable_sinusoidal,2,0.1564,0.9844,1.1647,0.625,1.5854,0.5405,0.2975,10,4,400,128,74,32,28,53.94
HandMovementDirection,linear_no_pe,3,1.2979,0.3594,1.4191,0.3125,1.3509,0.3649,0.2961,10,4,400,128,74,32,16,47.68
HandMovementDirection,linear_conv_random_pe,3,0.1518,0.9766,1.4684,0.5625,1.4974,0.5405,0.2975,10,4,400,128,74,32,47,57.16
HandMovementDirection,linear_conv_learnable_random_pe,3,0.0188,1.0,1.284,0.6562,1.4123,0.6081,0.2975,10,4,400,128,74,32,34,56.97
HandMovementDirection,linear_conv_sinusoidal,3,0.5849,0.7891,1.2217,0.6875,1.2906,0.5,0.2975,10,4,400,128,74,32,24,50.67
HandMovementDirection,linear_conv_learnable_sinusoidal,3,0.0516,1.0,1.134,0.6875,1.6048,0.527,0.2975,10,4,400,128,74,32,32,56.72
HandMovementDirection,linear_no_pe,4,1.3468,0.2891,1.375,0.4062,1.3642,0.3378,0.298,10,4,400,128,74,32,16,45.09
HandMovementDirection,linear_conv_random_pe,4,1.3228,0.2812,1.3493,0.4062,1.3525,0.3784,0.2992,10,4,400,128,74,32,16,46.56
HandMovementDirection,linear_conv_learnable_random_pe,4,0.5034,0.9297,1.4542,0.4688,1.2051,0.5405,0.2975,10,4,400,128,74,32,15,48.63
HandMovementDirection,linear_conv_sinusoidal,4,0.8317,0.7031,1.0789,0.625,1.2526,0.4595,0.2975,10,4,400,128,74,32,26,52.63
HandMovementDirection,linear_conv_learnable_sinusoidal,4,0.4772,0.875,1.2209,0.5625,1.4056,0.4324,0.2975,10,4,400,128,74,32,24,52.78
HandMovementDirection,linear_no_pe,5,1.2218,0.4531,1.4676,0.3125,1.5256,0.1892,0.2963,10,4,400,128,74,32,16,46.51
HandMovementDirection,linear_conv_random_pe,5,0.4221,0.875,1.2205,0.5312,1.3406,0.3919,0.2975,10,4,400,128,74,32,46,57.97
HandMovementDirection,linear_conv_learnable_random_pe,5,0.0566,1.0,1.5366,0.5625,1.5203,0.5,0.2975,10,4,400,128,74,32,26,52.15
HandMovementDirection,linear_conv_sinusoidal,5,0.2557,0.9453,1.1116,0.6875,1.7294,0.5405,0.2975,10,4,400,128,74,32,33,55.64
HandMovementDirection,linear_conv_learnable_sinusoidal,5,0.0713,1.0,1.7263,0.5625,1.7984,0.4324,0.2975,10,4,400,128,74,32,34,57.46
HandMovementDirection,linear_no_pe,6,1.0729,0.4922,1.4451,0.3125,1.6156,0.2027,0.2963,10,4,400,128,74,32,26,52.25
HandMovementDirection,linear_conv_random_pe,6,1.3477,0.2969,1.3434,0.5,1.3543,0.3108,0.2992,10,4,400,128,74,32,15,46.68
HandMovementDirection,linear_conv_learnable_random_pe,6,,,,,1.4773,0.1892,0.2972,10,4,400,128,74,32,1,40.54
HandMovementDirection,linear_conv_sinusoidal,6,0.5824,0.8047,0.8118,0.7188,1.2999,0.4595,0.2975,10,4,400,128,74,32,30,52.1
HandMovementDirection,linear_conv_learnable_sinusoidal,6,0.2922,0.9453,1.1604,0.5938,1.1957,0.5811,0.2975,10,4,400,128,74,32,26,52.59
HandMovementDirection,linear_no_pe,7,1.069,0.5547,1.3266,0.4688,1.5854,0.2703,0.2963,10,4,400,128,74,32,38,56.85
HandMovementDirection,linear_conv_random_pe,7,1.0947,0.6016,1.3799,0.375,1.3469,0.3784,0.2975,10,4,400,128,74,32,26,52.57
HandMovementDirection,linear_conv_learnable_random_pe,7,1.2766,0.5234,1.4473,0.4062,1.303,0.3919,0.2992,10,4,400,128,74,32,15,46.67
HandMovementDirection,linear_conv_sinusoidal,7,0.3024,0.9297,0.9951,0.625,1.605,0.5,0.2975,10,4,400,128,74,32,34,58.05
HandMovementDirection,linear_conv_learnable_sinusoidal,7,1.1608,0.5312,1.2435,0.5,1.2767,0.3919,0.2993,10,4,400,128,74,32,26,53.4
HandMovementDirection,linear_no_pe,8,1.301,0.3516,1.4671,0.375,1.505,0.2432,0.298,10,4,400,128,74,32,28,51.78
HandMovementDirection,linear_conv_random_pe,8,0.5904,0.8203,1.3815,0.4688,1.4855,0.4054,0.2975,10,4,400,128,74,32,35,57.17
HandMovementDirection,linear_conv_learnable_random_pe,8,0.3351,0.9453,1.5785,0.5312,1.3749,0.473,0.2975,10,4,400,128,74,32,18,48.21
HandMovementDirection,linear_conv_sinusoidal,8,0.7381,0.75,1.2976,0.5,1.4688,0.473,0.2975,10,4,400,128,74,32,25,51.6
HandMovementDirection,linear_conv_learnable_sinusoidal,8,0.3505,0.9375,1.3365,0.625,1.4583,0.4324,0.2975,10,4,400,128,74,32,23,53.43
HandMovementDirection,linear_no_pe,9,1.2802,0.4141,1.3973,0.3438,1.3737,0.3378,0.298,10,4,400,128,74,32,17,45.39
HandMovementDirection,linear_conv_random_pe,9,1.1266,0.6875,1.2795,0.5625,1.3249,0.3243,0.2975,10,4,400,128,74,32,34,57.14
HandMovementDirection,linear_conv_learnable_random_pe,9,0.4449,0.9609,1.3827,0.4688,1.1787,0.5,0.2975,10,4,400,128,74,32,16,47.2
HandMovementDirection,linear_conv_sinusoidal,9,0.2196,0.9688,1.1656,0.5625,1.6099,0.5811,0.2975,10,4,400,128,74,32,32,55.72
HandMovementDirection,linear_conv_learnable_sinusoidal,9,0.1261,0.9922,1.0661,0.6562,1.4881,0.5,0.2975,10,4,400,128,74,32,35,56.78
HandMovementDirection,linear_no_pe,10,1.3505,0.3594,1.39,0.2812,1.3815,0.3514,0.2961,10,4,400,128,74,32,17,46.94
HandMovementDirection,linear_conv_random_pe,10,1.3505,0.3828,1.4309,0.375,1.3545,0.3919,0.2992,10,4,400,128,74,32,16,48.04
HandMovementDirection,linear_conv_learnable_random_pe,10,0.0384,1.0,1.3683,0.5938,1.6396,0.473,0.2975,10,4,400,128,74,32,27,51.98
HandMovementDirection,linear_conv_sinusoidal,10,0.6615,0.7656,1.2044,0.5938,1.4293,0.3514,0.2975,10,4,400,128,74,32,25,51.98
HandMovementDirection,linear_conv_learnable_sinusoidal,10,0.2752,0.9844,0.9257,0.6562,1.3845,0.5676,0.2975,10,4,400,128,74,32,32,55.55
PEMS-SF,linear_no_pe,1,,,,,2.4768,0.0983,0.9807,963,7,144,213,173,54,1,71.9
PEMS-SF,linear_conv_random_pe,1,0.0934,0.9953,0.5406,0.8333,0.7856,0.7573,0.9822,963,7,144,213,173,54,30,101.98
PEMS-SF,linear_conv_learnable_random_pe,1,0.1386,0.9765,0.6032,0.7963,0.8414,0.6763,0.9822,963,7,144,213,173,54,25,96.29
PEMS-SF,linear_conv_sinusoidal,1,0.1356,0.9719,0.5107,0.8333,0.9415,0.711,0.9822,963,7,144,213,173,54,31,102.39
PEMS-SF,linear_conv_learnable_sinusoidal,1,0.0828,0.9906,0.6385,0.8519,0.9505,0.7283,0.9822,963,7,144,213,173,54,29,99.43
PEMS-SF,linear_no_pe,2,,,,,2.2686,0.0982,0.9807,963,7,144,213,173,54,1,72.02
PEMS-SF,linear_conv_random_pe,2,0.3532,0.9343,0.5385,0.8148,0.7742,0.7283,0.9822,963,7,144,213,173,54,24,95.1
PEMS-SF,linear_conv_learnable_random_pe,2,0.0029,1.0,0.5676,0.8704,0.7315,0.7572,0.9822,963,7,144,213,173,54,29,98.56
PEMS-SF,linear_conv_sinusoidal,2,0.0862,0.9859,0.6332,0.8889,0.9787,0.7341,0.9822,963,7,144,213,173,54,27,96.18
