dataset,model,run,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,size_MB,num_dimensions,num_classes,sequence_length,train_samples,test_samples,validation_samples,best_epoch,training_time_seconds
FaceDetection,linear_additive_sinusoidal,1,,,,,,0.498,0.7816,144,2,62,4712,3524,1178,1,63.68
FaceDetection,linear_additive_isolated_sinusoidal,1,,,,,,0.4992,0.7816,144,2,62,4712,3524,1178,1,67.1
FaceDetection,1d_conv_additive_sinusoidal,1,,,,,,0.5125,0.8532,144,2,62,4712,3524,1178,1,65.12
FaceDetection,linear_component_wise_sinusoidal,1,0.386,0.8298,0.5985,0.7539,0.7767,0.6688,0.7829,144,2,62,4712,3524,1178,20,103.43
FaceDetection,1d_conv_component_wise_sinusoidal,1,0.4702,0.7857,0.5398,0.758,0.716,0.6614,0.8545,144,2,62,4712,3524,1178,23,107.9
FaceDetection,linear_circular_conv_sinusoidal,1,0.3412,0.8553,0.6207,0.7649,0.8685,0.6615,0.7829,144,2,62,4712,3524,1178,27,116.0
FaceDetection,1d_conv_circular_conv_sinusoidal,1,0.3746,0.8411,0.578,0.7691,0.8343,0.6686,0.8545,144,2,62,4712,3524,1178,20,101.27
FaceDetection,1d_conv_circular_conv_isolated_sinusoidal,1,0.319,0.8659,0.642,0.7623,0.8815,0.6663,0.8546,144,2,62,4712,3524,1178,18,91.0
FaceDetection,linear_component_wise_isolated_sinusoidal,1,,,,,0.8005,0.5108,0.7827,144,2,62,4712,3524,1178,1,65.88
FaceDetection,linear_additive_sinusoidal,2,,,,,,0.4994,0.7816,144,2,62,4712,3524,1178,1,65.74
FaceDetection,linear_additive_isolated_sinusoidal,2,,,,,,0.5196,0.7816,144,2,62,4712,3524,1178,1,65.51
FaceDetection,1d_conv_additive_sinusoidal,2,,,,,,0.5091,0.8532,144,2,62,4712,3524,1178,1,65.08
FaceDetection,linear_component_wise_sinusoidal,2,0.3362,0.865,0.5999,0.7598,0.7969,0.6731,0.7829,144,2,62,4712,3524,1178,30,118.65
FaceDetection,1d_conv_component_wise_sinusoidal,2,,,,,0.7099,0.5374,0.8543,144,2,62,4712,3524,1178,1,63.67
FaceDetection,linear_circular_conv_sinusoidal,2,0.4408,0.8039,0.5518,0.7538,0.7118,0.666,0.7829,144,2,62,4712,3524,1178,29,109.7
FaceDetection,1d_conv_circular_conv_sinusoidal,2,0.2478,0.9068,0.6534,0.7767,1.0204,0.6464,0.8545,144,2,62,4712,3524,1178,25,111.65
FaceDetection,1d_conv_circular_conv_isolated_sinusoidal,2,0.4856,0.7714,0.5126,0.764,0.6558,0.6706,0.8563,144,2,62,4712,3524,1178,20,101.3
FaceDetection,linear_component_wise_isolated_sinusoidal,2,0.4531,0.7878,0.5646,0.7487,0.7142,0.6493,0.783,144,2,62,4712,3524,1178,19,94.83
FaceDetection,linear_additive_sinusoidal,3,,,,,,0.5031,0.7816,144,2,62,4712,3524,1178,1,65.25
FaceDetection,linear_additive_isolated_sinusoidal,3,,,,,,0.5017,0.7816,144,2,62,4712,3524,1178,1,65.37
FaceDetection,1d_conv_additive_sinusoidal,3,,,,,,0.5153,0.8532,144,2,62,4712,3524,1178,1,64.14
FaceDetection,linear_component_wise_sinusoidal,3,,,,,0.7683,0.4929,0.7827,144,2,62,4712,3524,1178,1,68.79
FaceDetection,1d_conv_component_wise_sinusoidal,3,0.3865,0.8372,0.5634,0.7708,0.76,0.6671,0.8563,144,2,62,4712,3524,1178,17,94.01
FaceDetection,linear_circular_conv_sinusoidal,3,0.4341,0.8032,0.5542,0.7513,0.7319,0.6552,0.7829,144,2,62,4712,3524,1178,23,108.48
FaceDetection,1d_conv_circular_conv_sinusoidal,3,0.3981,0.8228,0.5553,0.7691,0.7866,0.666,0.8545,144,2,62,4712,3524,1178,20,99.05
FaceDetection,1d_conv_circular_conv_isolated_sinusoidal,3,0.3995,0.8311,0.5162,0.7623,0.6852,0.6808,0.8563,144,2,62,4712,3524,1178,20,100.65
FaceDetection,linear_component_wise_isolated_sinusoidal,3,0.4032,0.8232,0.5575,0.7513,0.7183,0.6533,0.783,144,2,62,4712,3524,1178,21,104.41
FaceDetection,linear_additive_sinusoidal,4,,,,,,0.5116,0.7816,144,2,62,4712,3524,1178,1,65.98
FaceDetection,linear_additive_isolated_sinusoidal,4,,,,,,0.5116,0.7816,144,2,62,4712,3524,1178,1,64.57
FaceDetection,1d_conv_additive_sinusoidal,4,,,,,,0.4983,0.8532,144,2,62,4712,3524,1178,1,64.81
FaceDetection,linear_component_wise_sinusoidal,4,0.2846,0.8848,0.6879,0.7623,0.9237,0.6496,0.7829,144,2,62,4712,3524,1178,27,114.03
FaceDetection,1d_conv_component_wise_sinusoidal,4,,,,,0.8377,0.4963,0.8543,144,2,62,4712,3524,1178,1,67.6
FaceDetection,linear_circular_conv_sinusoidal,4,0.3719,0.8425,0.5548,0.7631,0.7932,0.6547,0.7829,144,2,62,4712,3524,1178,37,130.27
FaceDetection,1d_conv_circular_conv_sinusoidal,4,0.317,0.8701,0.5701,0.775,0.853,0.6615,0.8545,144,2,62,4712,3524,1178,19,99.9
FaceDetection,1d_conv_circular_conv_isolated_sinusoidal,4,0.4444,0.799,0.5348,0.7623,0.7175,0.6686,0.8563,144,2,62,4712,3524,1178,17,94.19
FaceDetection,linear_component_wise_isolated_sinusoidal,4,0.383,0.8302,0.6013,0.747,0.8261,0.639,0.783,144,2,62,4712,3524,1178,20,101.19
FaceDetection,linear_additive_sinusoidal,5,,,,,,0.5147,0.7816,144,2,62,4712,3524,1178,1,66.11
FaceDetection,linear_additive_isolated_sinusoidal,5,,,,,,0.4892,0.7816,144,2,62,4712,3524,1178,1,67.23
FaceDetection,1d_conv_additive_sinusoidal,5,,,,,,0.5185,0.8532,144,2,62,4712,3524,1178,1,66.61
FaceDetection,linear_component_wise_sinusoidal,5,0.3552,0.8461,0.6365,0.7428,0.8229,0.6634,0.7829,144,2,62,4712,3524,1178,18,95.48
FaceDetection,1d_conv_component_wise_sinusoidal,5,,,,,0.7985,0.5068,0.8543,144,2,62,4712,3524,1178,1,65.1
FaceDetection,linear_circular_conv_sinusoidal,5,0.4857,0.7727,0.5074,0.7793,0.6625,0.6601,0.7829,144,2,62,4712,3524,1178,27,111.94
FaceDetection,1d_conv_circular_conv_sinusoidal,5,0.2501,0.9068,0.6747,0.7589,0.9639,0.666,0.8545,144,2,62,4712,3524,1178,21,102.78
FaceDetection,1d_conv_circular_conv_isolated_sinusoidal,5,0.3562,0.8572,0.5822,0.7682,0.818,0.6734,0.8546,144,2,62,4712,3524,1178,26,110.29
FaceDetection,linear_component_wise_isolated_sinusoidal,5,0.3186,0.8595,0.663,0.7623,0.9413,0.6521,0.783,144,2,62,4712,3524,1178,19,100.95
FaceDetection,linear_additive_sinusoidal,6,,,,,,0.4955,0.7816,144,2,62,4712,3524,1178,1,65.26
FaceDetection,linear_additive_isolated_sinusoidal,6,,,,,,0.4977,0.7816,144,2,62,4712,3524,1178,1,64.58
FaceDetection,1d_conv_additive_sinusoidal,6,,,,,,0.4935,0.8532,144,2,62,4712,3524,1178,1,66.27
FaceDetection,linear_component_wise_sinusoidal,6,0.2809,0.8867,0.7051,0.7504,0.9259,0.6651,0.7829,144,2,62,4712,3524,1178,19,97.78
FaceDetection,1d_conv_component_wise_sinusoidal,6,0.3797,0.8351,0.5656,0.7632,0.7754,0.6612,0.8545,144,2,62,4712,3524,1178,19,100.64
FaceDetection,linear_circular_conv_sinusoidal,6,0.414,0.8181,0.5284,0.7657,0.7284,0.6637,0.7829,144,2,62,4712,3524,1178,30,119.03
FaceDetection,1d_conv_circular_conv_sinusoidal,6,0.3984,0.8277,0.5792,0.7657,0.8113,0.6544,0.8545,144,2,62,4712,3524,1178,41,135.41
FaceDetection,1d_conv_circular_conv_isolated_sinusoidal,6,0.3574,0.8421,0.551,0.7827,0.7968,0.6606,0.8546,144,2,62,4712,3524,1178,28,116.93
FaceDetection,linear_component_wise_isolated_sinusoidal,6,0.3409,0.854,0.625,0.7377,0.8228,0.6598,0.783,144,2,62,4712,3524,1178,22,103.57
FaceDetection,linear_additive_sinusoidal,7,,,,,,0.5088,0.7816,144,2,62,4712,3524,1178,1,66.76
FaceDetection,linear_additive_isolated_sinusoidal,7,,,,,,0.4957,0.7816,144,2,62,4712,3524,1178,1,65.64
FaceDetection,1d_conv_additive_sinusoidal,7,,,,,,0.5142,0.8532,144,2,62,4712,3524,1178,1,63.4
FaceDetection,linear_component_wise_sinusoidal,7,0.392,0.8296,0.6215,0.747,0.8471,0.6481,0.7829,144,2,62,4712,3524,1178,21,104.59
FaceDetection,1d_conv_component_wise_sinusoidal,7,,,,,0.8951,0.4921,0.8543,144,2,62,4712,3524,1178,1,68.59
FaceDetection,linear_circular_conv_sinusoidal,7,0.4145,0.8183,0.5589,0.7699,0.7611,0.6623,0.7829,144,2,62,4712,3524,1178,21,104.16
FaceDetection,1d_conv_circular_conv_sinusoidal,7,0.3292,0.8699,0.5873,0.7725,0.8603,0.6637,0.8545,144,2,62,4712,3524,1178,29,117.69
FaceDetection,1d_conv_circular_conv_isolated_sinusoidal,7,0.3337,0.8614,0.6195,0.7555,0.8306,0.658,0.8546,144,2,62,4712,3524,1178,23,107.55
FaceDetection,linear_component_wise_isolated_sinusoidal,7,0.345,0.8589,0.6102,0.7539,0.8435,0.6575,0.783,144,2,62,4712,3524,1178,22,107.69
FaceDetection,linear_additive_sinusoidal,8,,,,,,0.496,0.7816,144,2,62,4712,3524,1178,1,69.92
FaceDetection,linear_additive_isolated_sinusoidal,8,,,,,,0.4997,0.7816,144,2,62,4712,3524,1178,1,64.77
FaceDetection,1d_conv_additive_sinusoidal,8,,,,,,0.4983,0.8532,144,2,62,4712,3524,1178,1,65.46
FaceDetection,linear_component_wise_sinusoidal,8,,,,,0.7985,0.4884,0.7827,144,2,62,4712,3524,1178,1,66.91
FaceDetection,1d_conv_component_wise_sinusoidal,8,0.2872,0.8841,0.6723,0.7555,0.9062,0.6694,0.8545,144,2,62,4712,3524,1178,23,109.03
FaceDetection,linear_circular_conv_sinusoidal,8,0.3598,0.8502,0.5662,0.7708,0.787,0.6788,0.7829,144,2,62,4712,3524,1178,35,129.71
FaceDetection,1d_conv_circular_conv_sinusoidal,8,0.3147,0.8746,0.5915,0.7657,0.8235,0.6725,0.8545,144,2,62,4712,3524,1178,20,103.55
FaceDetection,1d_conv_circular_conv_isolated_sinusoidal,8,,,,,0.8061,0.4954,0.8543,144,2,62,4712,3524,1178,1,67.3
FaceDetection,linear_component_wise_isolated_sinusoidal,8,0.3404,0.8559,0.6384,0.7529,0.8275,0.6677,0.783,144,2,62,4712,3524,1178,23,106.45
FaceDetection,linear_additive_sinusoidal,9,,,,,,0.4915,0.7816,144,2,62,4712,3524,1178,1,68.42
FaceDetection,linear_additive_isolated_sinusoidal,9,,,,,,0.4989,0.7816,144,2,62,4712,3524,1178,1,65.95
FaceDetection,1d_conv_additive_sinusoidal,9,,,,,,0.4943,0.8532,144,2,62,4712,3524,1178,1,64.79
FaceDetection,linear_component_wise_sinusoidal,9,0.3539,0.8459,0.6184,0.7504,0.7819,0.6691,0.7829,144,2,62,4712,3524,1178,20,99.7
FaceDetection,1d_conv_component_wise_sinusoidal,9,0.1403,0.952,0.883,0.7691,1.3389,0.6515,0.8545,144,2,62,4712,3524,1178,19,100.7
FaceDetection,linear_circular_conv_sinusoidal,9,0.3526,0.8457,0.58,0.7606,0.7938,0.666,0.7829,144,2,62,4712,3524,1178,18,100.53
FaceDetection,1d_conv_circular_conv_sinusoidal,9,0.1926,0.9306,0.7107,0.7649,0.9996,0.666,0.8545,144,2,62,4712,3524,1178,18,99.17
FaceDetection,1d_conv_circular_conv_isolated_sinusoidal,9,0.4467,0.8058,0.5305,0.7632,0.7208,0.666,0.8546,144,2,62,4712,3524,1178,21,102.89
FaceDetection,linear_component_wise_isolated_sinusoidal,9,0.3112,0.8726,0.6505,0.7555,0.8548,0.6581,0.783,144,2,62,4712,3524,1178,21,104.87
FaceDetection,linear_additive_sinusoidal,10,,,,,,0.477,0.7816,144,2,62,4712,3524,1178,1,63.47
FaceDetection,linear_additive_isolated_sinusoidal,10,,,,,,0.4711,0.7816,144,2,62,4712,3524,1178,1,66.95
FaceDetection,1d_conv_additive_sinusoidal,10,,,,,,0.5238,0.8532,144,2,62,4712,3524,1178,1,65.62
FaceDetection,linear_component_wise_sinusoidal,10,0.3586,0.8516,0.5953,0.7581,0.8281,0.6464,0.7829,144,2,62,4712,3524,1178,26,113.29
FaceDetection,1d_conv_component_wise_sinusoidal,10,0.3163,0.8693,0.6446,0.753,0.8875,0.6621,0.8545,144,2,62,4712,3524,1178,19,100.15
FaceDetection,linear_circular_conv_sinusoidal,10,0.3399,0.8532,0.6608,0.747,0.898,0.6626,0.7829,144,2,62,4712,3524,1178,19,99.12
FaceDetection,1d_conv_circular_conv_sinusoidal,10,0.3407,0.8563,0.6324,0.7606,0.8688,0.6657,0.8545,144,2,62,4712,3524,1178,18,96.59
FaceDetection,1d_conv_circular_conv_isolated_sinusoidal,10,0.3655,0.8538,0.552,0.7632,0.7516,0.6765,0.8546,144,2,62,4712,3524,1178,21,99.14
FaceDetection,linear_component_wise_isolated_sinusoidal,10,,,,,0.808,0.4943,0.7827,144,2,62,4712,3524,1178,1,64.63
InsectWingbeat,linear_additive_sinusoidal,1,,,,,,0.0968,0.7704,200,10,22,20000,25000,5000,1,56.39
InsectWingbeat,linear_additive_isolated_sinusoidal,1,,,,,,0.1018,0.7705,200,10,22,20000,25000,5000,1,59.31
InsectWingbeat,1d_conv_additive_sinusoidal,1,,,,,,0.1006,0.8694,200,10,22,20000,25000,5000,1,56.67
InsectWingbeat,linear_component_wise_sinusoidal,1,0.6024,0.761,1.0375,0.6404,1.0448,0.6375,0.7718,200,10,22,20000,25000,5000,30,216.03
InsectWingbeat,1d_conv_component_wise_sinusoidal,1,0.5829,0.7702,1.2086,0.614,1.2162,0.606,0.8708,200,10,22,20000,25000,5000,19,156.07
InsectWingbeat,linear_circular_conv_sinusoidal,1,0.7628,0.6985,1.0663,0.615,1.0683,0.6148,0.7718,200,10,22,20000,25000,5000,47,307.1
InsectWingbeat,1d_conv_circular_conv_sinusoidal,1,0.763,0.6906,1.1738,0.584,1.182,0.5862,0.8708,200,10,22,20000,25000,5000,28,207.33
InsectWingbeat,1d_conv_circular_conv_isolated_sinusoidal,1,0.8093,0.6724,1.1542,0.582,1.1715,0.572,0.8708,200,10,22,20000,25000,5000,32,229.74
InsectWingbeat,linear_component_wise_isolated_sinusoidal,1,0.6053,0.7597,1.0276,0.6482,1.0254,0.646,0.7718,200,10,22,20000,25000,5000,34,233.69
InsectWingbeat,linear_additive_sinusoidal,2,,,,,,0.0957,0.7704,200,10,22,20000,25000,5000,1,55.4
InsectWingbeat,linear_additive_isolated_sinusoidal,2,,,,,,0.0995,0.7705,200,10,22,20000,25000,5000,1,55.5
InsectWingbeat,1d_conv_additive_sinusoidal,2,,,,,,0.0948,0.8694,200,10,22,20000,25000,5000,1,56.45
InsectWingbeat,linear_component_wise_sinusoidal,2,0.6804,0.7316,1.0072,0.6352,1.0233,0.6358,0.7718,200,10,22,20000,25000,5000,28,201.97
InsectWingbeat,1d_conv_component_wise_sinusoidal,2,0.6029,0.7596,1.1662,0.6124,1.2109,0.6001,0.8708,200,10,22,20000,25000,5000,20,164.47
InsectWingbeat,linear_circular_conv_sinusoidal,2,0.725,0.7112,1.0928,0.6162,1.1091,0.6092,0.7718,200,10,22,20000,25000,5000,55,349.49
InsectWingbeat,1d_conv_circular_conv_sinusoidal,2,0.7265,0.7068,1.1766,0.5978,1.1848,0.5871,0.8708,200,10,22,20000,25000,5000,33,237.45
InsectWingbeat,1d_conv_circular_conv_isolated_sinusoidal,2,0.7578,0.6965,1.2463,0.5708,1.2648,0.5666,0.8708,200,10,22,20000,25000,5000,36,259.33
InsectWingbeat,linear_component_wise_isolated_sinusoidal,2,0.6895,0.7286,1.0292,0.6306,1.0434,0.6273,0.7718,200,10,22,20000,25000,5000,29,208.11
InsectWingbeat,linear_additive_sinusoidal,3,,,,,,0.0942,0.7704,200,10,22,20000,25000,5000,1,55.15
InsectWingbeat,linear_additive_isolated_sinusoidal,3,,,,,,0.1027,0.7705,200,10,22,20000,25000,5000,1,53.53
InsectWingbeat,1d_conv_additive_sinusoidal,3,,,,,,0.1043,0.8694,200,10,22,20000,25000,5000,1,56.36
InsectWingbeat,linear_component_wise_sinusoidal,3,0.7591,0.6972,1.0008,0.6382,0.9917,0.6347,0.7718,200,10,22,20000,25000,5000,24,191.99
InsectWingbeat,1d_conv_component_wise_sinusoidal,3,0.6681,0.7366,1.1242,0.6024,1.1283,0.6016,0.8708,200,10,22,20000,25000,5000,21,169.52
InsectWingbeat,linear_circular_conv_sinusoidal,3,0.7075,0.7187,1.0473,0.627,1.0763,0.6168,0.7718,200,10,22,20000,25000,5000,49,312.78
InsectWingbeat,1d_conv_circular_conv_sinusoidal,3,0.6808,0.7309,1.1896,0.5986,1.2009,0.5923,0.8708,200,10,22,20000,25000,5000,37,255.98
InsectWingbeat,1d_conv_circular_conv_isolated_sinusoidal,3,0.7882,0.6845,1.2174,0.5678,1.2188,0.5611,0.8708,200,10,22,20000,25000,5000,27,199.86
InsectWingbeat,linear_component_wise_isolated_sinusoidal,3,0.6465,0.7417,1.0195,0.638,1.0292,0.6364,0.7718,200,10,22,20000,25000,5000,27,199.44
InsectWingbeat,linear_additive_sinusoidal,4,,,,,,0.0986,0.7704,200,10,22,20000,25000,5000,1,55.82
InsectWingbeat,linear_additive_isolated_sinusoidal,4,,,,,,0.0984,0.7705,200,10,22,20000,25000,5000,1,54.65
InsectWingbeat,1d_conv_additive_sinusoidal,4,,,,,,0.0911,0.8694,200,10,22,20000,25000,5000,1,57.21
InsectWingbeat,linear_component_wise_sinusoidal,4,0.6216,0.7523,1.0257,0.6434,1.0511,0.6337,0.7718,200,10,22,20000,25000,5000,32,224.46
InsectWingbeat,1d_conv_component_wise_sinusoidal,4,0.561,0.7791,1.2115,0.6048,1.2246,0.6029,0.8708,200,10,22,20000,25000,5000,22,175.96
InsectWingbeat,linear_circular_conv_sinusoidal,4,0.7119,0.7175,1.1067,0.6288,1.123,0.6152,0.7718,200,10,22,20000,25000,5000,67,416.59
InsectWingbeat,1d_conv_circular_conv_sinusoidal,4,0.8391,0.6623,1.123,0.5846,1.1263,0.583,0.8708,200,10,22,20000,25000,5000,32,226.97
InsectWingbeat,1d_conv_circular_conv_isolated_sinusoidal,4,0.7848,0.6836,1.2301,0.581,1.2495,0.5656,0.8708,200,10,22,20000,25000,5000,33,234.49
InsectWingbeat,linear_component_wise_isolated_sinusoidal,4,0.7087,0.7188,0.9811,0.6466,1.0137,0.6359,0.7718,200,10,22,20000,25000,5000,32,225.34
InsectWingbeat,linear_additive_sinusoidal,5,,,,,,0.0968,0.7704,200,10,22,20000,25000,5000,1,57.69
InsectWingbeat,linear_additive_isolated_sinusoidal,5,,,,,,0.0969,0.7705,200,10,22,20000,25000,5000,1,55.55
InsectWingbeat,1d_conv_additive_sinusoidal,5,,,,,,0.0957,0.8694,200,10,22,20000,25000,5000,1,57.74
InsectWingbeat,linear_component_wise_sinusoidal,5,0.6579,0.7378,1.0134,0.6378,1.0292,0.633,0.7718,200,10,22,20000,25000,5000,29,209.42
InsectWingbeat,1d_conv_component_wise_sinusoidal,5,0.5629,0.7763,1.2061,0.607,1.2195,0.6022,0.8708,200,10,22,20000,25000,5000,20,162.87
InsectWingbeat,linear_circular_conv_sinusoidal,5,0.8097,0.6791,1.0254,0.6206,1.0344,0.615,0.7718,200,10,22,20000,25000,5000,47,306.96
InsectWingbeat,1d_conv_circular_conv_sinusoidal,5,0.7834,0.6868,1.1683,0.5864,1.192,0.576,0.8708,200,10,22,20000,25000,5000,30,219.9
InsectWingbeat,1d_conv_circular_conv_isolated_sinusoidal,5,0.7434,0.6997,1.1882,0.5816,1.2128,0.5736,0.8708,200,10,22,20000,25000,5000,34,240.97
InsectWingbeat,linear_component_wise_isolated_sinusoidal,5,0.6377,0.7442,1.0305,0.6436,1.0635,0.6359,0.7718,200,10,22,20000,25000,5000,29,210.33
InsectWingbeat,linear_additive_sinusoidal,6,,,,,,0.0906,0.7704,200,10,22,20000,25000,5000,1,55.85
InsectWingbeat,linear_additive_isolated_sinusoidal,6,,,,,,0.1038,0.7705,200,10,22,20000,25000,5000,1,56.5
InsectWingbeat,1d_conv_additive_sinusoidal,6,,,,,,0.0958,0.8694,200,10,22,20000,25000,5000,1,56.82
InsectWingbeat,linear_component_wise_sinusoidal,6,0.6631,0.7371,1.022,0.6354,1.0303,0.6325,0.7718,200,10,22,20000,25000,5000,26,195.23
InsectWingbeat,1d_conv_component_wise_sinusoidal,6,0.6736,0.7297,1.1377,0.6058,1.1524,0.5991,0.8708,200,10,22,20000,25000,5000,19,160.02
InsectWingbeat,linear_circular_conv_sinusoidal,6,0.7416,0.7034,1.0814,0.6142,1.0908,0.6127,0.7718,200,10,22,20000,25000,5000,47,307.34
InsectWingbeat,1d_conv_circular_conv_sinusoidal,6,0.6964,0.723,1.193,0.5896,1.1992,0.5863,0.8708,200,10,22,20000,25000,5000,36,252.37
InsectWingbeat,1d_conv_circular_conv_isolated_sinusoidal,6,0.7967,0.6794,1.1889,0.5784,1.2114,0.5742,0.8708,200,10,22,20000,25000,5000,29,214.68
InsectWingbeat,linear_component_wise_isolated_sinusoidal,6,0.7423,0.7038,0.977,0.6426,1.0042,0.6306,0.7718,200,10,22,20000,25000,5000,25,191.52
InsectWingbeat,linear_additive_sinusoidal,7,,,,,,0.0966,0.7704,200,10,22,20000,25000,5000,1,55.76
InsectWingbeat,linear_additive_isolated_sinusoidal,7,,,,,,0.0994,0.7705,200,10,22,20000,25000,5000,1,56.27
InsectWingbeat,1d_conv_additive_sinusoidal,7,,,,,,0.0937,0.8694,200,10,22,20000,25000,5000,1,58.56
InsectWingbeat,linear_component_wise_sinusoidal,7,0.612,0.7581,1.0335,0.6422,1.0699,0.6288,0.7718,200,10,22,20000,25000,5000,32,231.06
InsectWingbeat,1d_conv_component_wise_sinusoidal,7,0.5762,0.7714,1.2225,0.6074,1.1954,0.6074,0.8708,200,10,22,20000,25000,5000,18,152.1
InsectWingbeat,linear_circular_conv_sinusoidal,7,0.7879,0.6899,1.0437,0.619,1.0727,0.6136,0.7718,200,10,22,20000,25000,5000,53,343.83
InsectWingbeat,1d_conv_circular_conv_sinusoidal,7,0.7771,0.6837,1.1852,0.5882,1.1787,0.5813,0.8708,200,10,22,20000,25000,5000,31,226.67
InsectWingbeat,1d_conv_circular_conv_isolated_sinusoidal,7,0.8032,0.6756,1.1897,0.5746,1.2028,0.565,0.8708,200,10,22,20000,25000,5000,30,220.2
InsectWingbeat,linear_component_wise_isolated_sinusoidal,7,0.6483,0.7431,1.0204,0.645,1.0452,0.6394,0.7718,200,10,22,20000,25000,5000,26,196.04
InsectWingbeat,linear_additive_sinusoidal,8,,,,,,0.0923,0.7704,200,10,22,20000,25000,5000,1,56.41
InsectWingbeat,linear_additive_isolated_sinusoidal,8,,,,,,0.0971,0.7705,200,10,22,20000,25000,5000,1,56.22
InsectWingbeat,1d_conv_additive_sinusoidal,8,,,,,,0.0995,0.8694,200,10,22,20000,25000,5000,1,57.3
InsectWingbeat,linear_component_wise_sinusoidal,8,0.6391,0.7461,1.0312,0.6322,1.0277,0.6384,0.7718,200,10,22,20000,25000,5000,27,201.25
InsectWingbeat,1d_conv_component_wise_sinusoidal,8,0.5714,0.7696,1.176,0.6192,1.2096,0.6053,0.8708,200,10,22,20000,25000,5000,20,166.97
InsectWingbeat,linear_circular_conv_sinusoidal,8,0.7817,0.6888,1.0561,0.6144,1.0394,0.6154,0.7718,200,10,22,20000,25000,5000,49,320.26
InsectWingbeat,1d_conv_circular_conv_sinusoidal,8,0.745,0.6982,1.141,0.6006,1.1781,0.5833,0.8708,200,10,22,20000,25000,5000,32,232.42
InsectWingbeat,1d_conv_circular_conv_isolated_sinusoidal,8,0.8109,0.6673,1.2053,0.568,1.2038,0.5678,0.8708,200,10,22,20000,25000,5000,31,225.02
InsectWingbeat,linear_component_wise_isolated_sinusoidal,8,0.6918,0.7235,0.9935,0.6458,1.0219,0.6302,0.7718,200,10,22,20000,25000,5000,30,215.08
InsectWingbeat,linear_additive_sinusoidal,9,,,,,,0.0929,0.7704,200,10,22,20000,25000,5000,1,56.21
InsectWingbeat,linear_additive_isolated_sinusoidal,9,,,,,,0.0992,0.7705,200,10,22,20000,25000,5000,1,56.87
InsectWingbeat,1d_conv_additive_sinusoidal,9,,,,,,0.1043,0.8694,200,10,22,20000,25000,5000,1,56.89
InsectWingbeat,linear_component_wise_sinusoidal,9,0.6341,0.7483,1.0064,0.647,1.032,0.6371,0.7718,200,10,22,20000,25000,5000,31,228.55
InsectWingbeat,1d_conv_component_wise_sinusoidal,9,0.565,0.7731,1.1927,0.6088,1.2038,0.6052,0.8708,200,10,22,20000,25000,5000,19,158.98
InsectWingbeat,linear_circular_conv_sinusoidal,9,0.8512,0.6626,1.0253,0.6176,1.0667,0.5961,0.7718,200,10,22,20000,25000,5000,41,276.13
InsectWingbeat,1d_conv_circular_conv_sinusoidal,9,0.764,0.6848,1.1257,0.5962,1.1296,0.5878,0.8708,200,10,22,20000,25000,5000,33,241.2
InsectWingbeat,1d_conv_circular_conv_isolated_sinusoidal,9,0.7441,0.7002,1.1861,0.5944,1.1997,0.5812,0.8708,200,10,22,20000,25000,5000,32,231.55
InsectWingbeat,linear_component_wise_isolated_sinusoidal,9,0.6704,0.7319,1.0006,0.6472,1.0014,0.6427,0.7718,200,10,22,20000,25000,5000,30,218.63
InsectWingbeat,linear_additive_sinusoidal,10,,,,,,0.0872,0.7704,200,10,22,20000,25000,5000,1,56.21
InsectWingbeat,linear_additive_isolated_sinusoidal,10,,,,,,0.1014,0.7705,200,10,22,20000,25000,5000,1,55.94
InsectWingbeat,1d_conv_additive_sinusoidal,10,,,,,,0.1095,0.8694,200,10,22,20000,25000,5000,1,58.54
InsectWingbeat,linear_component_wise_sinusoidal,10,0.6533,0.7401,1.0479,0.6376,1.0509,0.6258,0.7718,200,10,22,20000,25000,5000,32,232.26
InsectWingbeat,1d_conv_component_wise_sinusoidal,10,0.6007,0.7603,1.1823,0.6072,1.2079,0.5989,0.8708,200,10,22,20000,25000,5000,19,159.17
InsectWingbeat,linear_circular_conv_sinusoidal,10,0.7025,0.7197,1.0671,0.6282,1.078,0.6168,0.7718,200,10,22,20000,25000,5000,55,353.19
InsectWingbeat,1d_conv_circular_conv_sinusoidal,10,0.7594,0.6944,1.1783,0.5962,1.1791,0.5849,0.8708,200,10,22,20000,25000,5000,33,239.85
InsectWingbeat,1d_conv_circular_conv_isolated_sinusoidal,10,0.7138,0.7103,1.226,0.5886,1.2569,0.5721,0.8708,200,10,22,20000,25000,5000,38,263.82
InsectWingbeat,linear_component_wise_isolated_sinusoidal,10,0.6835,0.7261,1.0106,0.6376,1.0278,0.6322,0.7718,200,10,22,20000,25000,5000,26,197.48
PenDigits,linear_additive_sinusoidal,1,0.0349,0.9882,0.0248,0.9953,0.1028,0.9734,0.7023,2,10,8,5995,3498,1499,76,154.3
PenDigits,linear_additive_isolated_sinusoidal,1,0.0626,0.9778,0.0315,0.994,0.0934,0.9777,0.7023,2,10,8,5995,3498,1499,42,110.72
PenDigits,1d_conv_additive_sinusoidal,1,0.0261,0.992,0.0356,0.994,0.0898,0.9785,0.7045,2,10,8,5995,3498,1499,68,150.45
PenDigits,linear_component_wise_sinusoidal,1,0.0467,0.9828,0.0695,0.9847,0.1527,0.9643,0.7033,2,10,8,5995,3498,1499,64,145.26
