dataset,model,run,train_acc,train_loss,val_acc,val_loss,test_loss,test_acc,size_MB,num_dimensions,num_classes,sequence_length,train_samples,test_samples,validation_samples,best_epoch,training_time_seconds
FingerMovements,linear_additive_sinusoidal,1,0.5119,0.7477,0.5469,0.8159,0.8587,0.43,0.2062,28,2,50,252,100,64,18,12.38
FingerMovements,linear_additive_split_sinusoidal,1,0.7182,0.5772,0.625,0.771,0.7573,0.5,0.2066,28,2,50,252,100,64,20,15.06
FingerMovements,1d_conv_additive_sinusoidal,1,0.6429,0.6323,0.6562,0.6623,0.733,0.54,0.2193,28,2,50,252,100,64,22,13.91
FingerMovements,linear_component_wise_sinusoidal,1,0.5754,0.6701,0.5781,0.732,0.71,0.52,0.2075,28,2,50,252,100,64,17,13.25
FingerMovements,1d_conv_component_wise_sinusoidal,1,0.6389,0.6456,0.5312,0.7689,0.7881,0.47,0.2201,28,2,50,252,100,64,15,12.96
FingerMovements,linear_circular_conv_sinusoidal,1,0.4563,0.895,0.5156,0.9182,0.7349,0.52,0.2075,28,2,50,252,100,64,15,12.44
FingerMovements,1d_conv_circular_conv_sinusoidal,1,0.6666,0.6293,0.6094,0.7532,0.7567,0.48,0.2201,28,2,50,252,100,64,15,12.9
FingerMovements,1d_conv_circular_conv_split_sinusoidal,1,0.4841,0.8872,0.5625,0.7138,0.8063,0.46,0.2202,28,2,50,252,100,64,14,12.3
FingerMovements,linear_additive_sinusoidal,2,0.5238,0.7449,0.5469,0.8607,0.8073,0.44,0.2062,28,2,50,252,100,64,27,14.46
FingerMovements,linear_additive_split_sinusoidal,2,0.7222,0.586,0.6094,0.727,0.7335,0.46,0.2066,28,2,50,252,100,64,16,12.52
FingerMovements,1d_conv_additive_sinusoidal,2,0.4802,0.9221,0.5469,0.7919,0.8894,0.44,0.219,28,2,50,252,100,64,19,13.08
FingerMovements,linear_component_wise_sinusoidal,2,0.6746,0.6038,0.5781,0.749,0.7262,0.51,0.2077,28,2,50,252,100,64,17,14.01
FingerMovements,1d_conv_component_wise_sinusoidal,2,0.5953,0.646,0.5781,0.7212,0.734,0.48,0.2201,28,2,50,252,100,64,19,12.77
FingerMovements,linear_circular_conv_sinusoidal,2,0.6429,0.6211,0.5625,0.7571,0.7378,0.52,0.2077,28,2,50,252,100,64,17,13.48
FingerMovements,1d_conv_circular_conv_sinusoidal,2,0.5952,0.7085,0.5625,0.7384,0.7385,0.53,0.2201,28,2,50,252,100,64,13,12.52
FingerMovements,1d_conv_circular_conv_split_sinusoidal,2,0.4683,0.7939,0.5625,0.6909,0.7859,0.39,0.2202,28,2,50,252,100,64,13,12.36
FingerMovements,linear_additive_sinusoidal,3,0.5476,0.7364,0.5938,0.7322,0.7768,0.47,0.2062,28,2,50,252,100,64,20,13.01
FingerMovements,linear_additive_split_sinusoidal,3,0.4921,0.7802,0.5625,0.8871,1.1054,0.45,0.2063,28,2,50,252,100,64,20,13.4
FingerMovements,1d_conv_additive_sinusoidal,3,0.7182,0.5804,0.5469,0.7032,0.6926,0.54,0.2193,28,2,50,252,100,64,19,11.89
FingerMovements,linear_component_wise_sinusoidal,3,0.5913,0.6666,0.5625,0.7051,0.708,0.51,0.2075,28,2,50,252,100,64,17,12.61
FingerMovements,1d_conv_component_wise_sinusoidal,3,0.6904,0.6177,0.5312,0.7924,0.8087,0.44,0.2201,28,2,50,252,100,64,17,13.36
FingerMovements,linear_circular_conv_sinusoidal,3,0.6428,0.6355,0.6094,0.7089,0.7052,0.53,0.2077,28,2,50,252,100,64,28,16.0
FingerMovements,1d_conv_circular_conv_sinusoidal,3,0.5357,0.698,0.5625,0.6973,0.7425,0.46,0.2201,28,2,50,252,100,64,15,12.49
FingerMovements,1d_conv_circular_conv_split_sinusoidal,3,0.5159,0.7822,0.5,0.7854,0.8555,0.46,0.2202,28,2,50,252,100,64,12,12.35
FingerMovements,linear_additive_sinusoidal,4,0.5357,0.7035,0.625,0.6837,0.7265,0.47,0.2062,28,2,50,252,100,64,16,11.38
FingerMovements,linear_additive_split_sinusoidal,4,0.5674,0.6709,0.5781,0.7097,0.6905,0.5,0.2063,28,2,50,252,100,64,18,11.88
FingerMovements,1d_conv_additive_sinusoidal,4,0.7064,0.5873,0.6094,0.7436,0.7378,0.49,0.2193,28,2,50,252,100,64,20,12.59
FingerMovements,linear_component_wise_sinusoidal,4,0.7539,0.5146,0.5938,0.8176,0.7039,0.54,0.2075,28,2,50,252,100,64,18,13.64
FingerMovements,1d_conv_component_wise_sinusoidal,4,0.6072,0.6974,0.5625,0.737,0.8457,0.44,0.2201,28,2,50,252,100,64,14,13.26
FingerMovements,linear_circular_conv_sinusoidal,4,0.4643,0.8679,0.5469,0.7433,0.8588,0.44,0.2075,28,2,50,252,100,64,14,12.64
FingerMovements,1d_conv_circular_conv_sinusoidal,4,0.6865,0.5939,0.5781,0.7431,0.7537,0.56,0.2204,28,2,50,252,100,64,25,15.21
FingerMovements,1d_conv_circular_conv_split_sinusoidal,4,0.6429,0.6352,0.5938,0.7238,0.7237,0.5,0.2204,28,2,50,252,100,64,14,13.02
FingerMovements,linear_additive_sinusoidal,5,0.6072,0.6548,0.5781,0.7026,0.7004,0.55,0.2062,28,2,50,252,100,64,17,12.6
FingerMovements,linear_additive_split_sinusoidal,5,0.5952,0.6512,0.5469,0.7559,0.7009,0.52,0.2063,28,2,50,252,100,64,19,13.34
FingerMovements,1d_conv_additive_sinusoidal,5,0.6031,0.6497,0.5625,0.7327,0.6931,0.52,0.2193,28,2,50,252,100,64,20,12.44
FingerMovements,linear_component_wise_sinusoidal,5,0.5397,0.6858,0.5156,0.7263,0.7236,0.49,0.2075,28,2,50,252,100,64,15,12.35
FingerMovements,1d_conv_component_wise_sinusoidal,5,0.6667,0.6247,0.5469,0.7636,0.7474,0.48,0.2201,28,2,50,252,100,64,17,12.69
FingerMovements,linear_circular_conv_sinusoidal,5,0.5198,0.7305,0.5469,0.7888,0.7728,0.43,0.2075,28,2,50,252,100,64,18,13.63
FingerMovements,1d_conv_circular_conv_sinusoidal,5,0.6428,0.6235,0.5781,0.7382,0.7565,0.48,0.2204,28,2,50,252,100,64,16,13.51
FingerMovements,1d_conv_circular_conv_split_sinusoidal,5,0.5913,0.6609,0.5469,0.7156,0.6968,0.57,0.2204,28,2,50,252,100,64,19,12.94
FingerMovements,linear_additive_sinusoidal,6,0.5357,0.8316,0.5469,0.8562,1.029,0.44,0.2062,28,2,50,252,100,64,16,11.94
FingerMovements,linear_additive_split_sinusoidal,6,0.7222,0.5683,0.6094,0.7558,0.7886,0.49,0.2066,28,2,50,252,100,64,15,11.58
FingerMovements,1d_conv_additive_sinusoidal,6,0.6746,0.6088,0.5938,0.7221,0.7649,0.5,0.2193,28,2,50,252,100,64,18,12.4
FingerMovements,linear_component_wise_sinusoidal,6,0.5556,0.786,0.5625,0.7481,0.7738,0.51,0.2075,28,2,50,252,100,64,17,13.17
FingerMovements,1d_conv_component_wise_sinusoidal,6,0.5278,0.8763,0.5938,0.7673,0.9917,0.44,0.2201,28,2,50,252,100,64,14,12.89
FingerMovements,linear_circular_conv_sinusoidal,6,0.6389,0.6452,0.6094,0.7178,0.7347,0.52,0.2075,28,2,50,252,100,64,14,13.21
FingerMovements,1d_conv_circular_conv_sinusoidal,6,0.6468,0.6443,0.5625,0.747,0.7923,0.45,0.2201,28,2,50,252,100,64,16,13.12
FingerMovements,1d_conv_circular_conv_split_sinusoidal,6,0.5992,0.6821,0.5625,0.6884,0.77,0.45,0.2202,28,2,50,252,100,64,15,12.21
FingerMovements,linear_additive_sinusoidal,7,0.6151,0.6576,0.625,0.692,0.7949,0.47,0.2062,28,2,50,252,100,64,17,11.84
FingerMovements,linear_additive_split_sinusoidal,7,0.6111,0.6427,0.5938,0.7334,0.7437,0.53,0.2063,28,2,50,252,100,64,18,12.07
FingerMovements,1d_conv_additive_sinusoidal,7,0.6627,0.5973,0.5312,0.7773,0.7553,0.48,0.2193,28,2,50,252,100,64,18,12.58
FingerMovements,linear_component_wise_sinusoidal,7,0.5635,0.7061,0.5469,0.7063,0.7226,0.52,0.2075,28,2,50,252,100,64,14,11.92
FingerMovements,1d_conv_component_wise_sinusoidal,7,0.5833,0.6628,0.5938,0.7213,0.7144,0.49,0.2201,28,2,50,252,100,64,15,11.9
FingerMovements,linear_circular_conv_sinusoidal,7,0.6904,0.5814,0.5469,0.7499,0.7144,0.54,0.2077,28,2,50,252,100,64,25,15.29
FingerMovements,1d_conv_circular_conv_sinusoidal,7,0.6706,0.6099,0.5938,0.7535,0.7384,0.47,0.2204,28,2,50,252,100,64,17,13.34
FingerMovements,1d_conv_circular_conv_split_sinusoidal,7,0.6508,0.6325,0.5938,0.7408,0.7504,0.49,0.2204,28,2,50,252,100,64,18,13.33
FingerMovements,linear_additive_sinusoidal,8,0.619,0.6545,0.5469,0.7087,0.7015,0.61,0.2062,28,2,50,252,100,64,16,12.87
FingerMovements,linear_additive_split_sinusoidal,8,0.5119,0.8663,0.5156,0.8176,0.9441,0.41,0.2063,28,2,50,252,100,64,17,12.36
FingerMovements,1d_conv_additive_sinusoidal,8,0.7143,0.6151,0.5781,0.7543,0.7278,0.52,0.2193,28,2,50,252,100,64,18,12.98
FingerMovements,linear_component_wise_sinusoidal,8,0.5158,0.8283,0.5781,0.6685,0.7203,0.48,0.2075,28,2,50,252,100,64,12,12.35
FingerMovements,1d_conv_component_wise_sinusoidal,8,0.5318,0.7409,0.5625,0.7002,0.6829,0.55,0.2201,28,2,50,252,100,64,14,12.97
FingerMovements,linear_circular_conv_sinusoidal,8,0.6667,0.61,0.6094,0.7359,0.7141,0.52,0.2077,28,2,50,252,100,64,20,14.12
FingerMovements,1d_conv_circular_conv_sinusoidal,8,0.5833,0.674,0.5781,0.6996,0.7023,0.51,0.2201,28,2,50,252,100,64,18,13.01
FingerMovements,1d_conv_circular_conv_split_sinusoidal,8,0.6627,0.6228,0.5469,0.7497,0.7537,0.51,0.2202,28,2,50,252,100,64,12,11.56
FingerMovements,linear_additive_sinusoidal,9,0.4842,0.9347,0.5312,0.8342,0.9749,0.42,0.2062,28,2,50,252,100,64,15,11.44
FingerMovements,linear_additive_split_sinusoidal,9,0.5674,0.6657,0.5938,0.7233,0.7386,0.45,0.2063,28,2,50,252,100,64,17,12.04
FingerMovements,1d_conv_additive_sinusoidal,9,0.6587,0.6122,0.5156,0.8419,0.7551,0.53,0.219,28,2,50,252,100,64,16,12.05
FingerMovements,linear_component_wise_sinusoidal,9,0.6667,0.6315,0.5312,0.751,1.4003,0.43,0.2075,28,2,50,252,100,64,19,13.35
FingerMovements,1d_conv_component_wise_sinusoidal,9,0.4841,1.0151,0.5625,0.7697,0.9392,0.42,0.2201,28,2,50,252,100,64,15,13.22
FingerMovements,linear_circular_conv_sinusoidal,9,0.5596,0.6769,0.5469,0.7669,0.7163,0.59,0.2075,28,2,50,252,100,64,22,14.73
FingerMovements,1d_conv_circular_conv_sinusoidal,9,0.6865,0.5997,0.5781,0.7838,0.7536,0.5,0.2204,28,2,50,252,100,64,22,14.11
FingerMovements,1d_conv_circular_conv_split_sinusoidal,9,0.7222,0.5532,0.625,0.7647,0.7549,0.54,0.2204,28,2,50,252,100,64,28,15.38
FingerMovements,linear_additive_sinusoidal,10,0.5833,0.6711,0.6094,0.6811,0.7389,0.51,0.2062,28,2,50,252,100,64,18,12.72
FingerMovements,linear_additive_split_sinusoidal,10,0.623,0.6554,0.5625,0.736,0.7268,0.48,0.2063,28,2,50,252,100,64,18,13.09
FingerMovements,1d_conv_additive_sinusoidal,10,0.5873,0.6867,0.5625,0.7397,0.6956,0.55,0.219,28,2,50,252,100,64,16,12.88
FingerMovements,linear_component_wise_sinusoidal,10,0.5476,0.6697,0.5938,0.6997,0.6988,0.5,0.2075,28,2,50,252,100,64,18,13.48
FingerMovements,1d_conv_component_wise_sinusoidal,10,0.6627,0.6218,0.5625,0.7426,0.7335,0.51,0.2204,28,2,50,252,100,64,18,13.51
FingerMovements,linear_circular_conv_sinusoidal,10,0.5675,0.6701,0.5625,0.6962,0.7183,0.53,0.2075,28,2,50,252,100,64,14,13.37
FingerMovements,1d_conv_circular_conv_sinusoidal,10,0.6548,0.6425,0.5469,0.7626,0.7323,0.55,0.2201,28,2,50,252,100,64,16,13.35
FingerMovements,1d_conv_circular_conv_split_sinusoidal,10,0.5,0.7424,0.5312,0.7265,0.7517,0.42,0.2202,28,2,50,252,100,64,15,12.9
MotorImagery,linear_additive_sinusoidal,1,0.518,0.7323,0.6071,0.6606,0.7217,0.58,1.6624,64,2,3000,222,100,56,12,124.36
MotorImagery,linear_additive_split_sinusoidal,1,0.5541,0.7028,0.6964,0.6655,0.7873,0.5,1.6624,64,2,3000,222,100,56,13,127.94
MotorImagery,1d_conv_additive_sinusoidal,1,0.5135,0.7189,0.5893,0.7009,,0.5,1.6926,64,2,3000,222,100,56,17,140.41
MotorImagery,linear_component_wise_sinusoidal,1,0.509,0.7451,0.6071,0.683,0.7266,0.45,1.6635,64,2,3000,222,100,56,13,122.13
MotorImagery,1d_conv_component_wise_sinusoidal,1,0.6667,0.5976,0.6964,0.754,0.6506,0.58,1.6938,64,2,3000,222,100,56,13,121.78
MotorImagery,linear_circular_conv_sinusoidal,1,0.5586,0.693,0.6071,0.6845,0.7349,0.47,1.6635,64,2,3000,222,100,56,14,126.4
MotorImagery,1d_conv_circular_conv_sinusoidal,1,0.6306,0.6413,0.6071,0.7215,0.6742,0.6,1.694,64,2,3000,222,100,56,17,137.55
MotorImagery,1d_conv_circular_conv_split_sinusoidal,1,0.6577,0.5992,0.5714,0.7824,0.7541,0.51,1.694,64,2,3000,222,100,56,14,128.38
MotorImagery,linear_additive_sinusoidal,2,0.6216,0.6547,0.5714,0.7325,0.676,0.57,1.6624,64,2,3000,222,100,56,15,136.47
MotorImagery,linear_additive_split_sinusoidal,2,0.6171,0.6544,0.5893,0.7027,0.7203,0.59,1.6624,64,2,3000,222,100,56,13,129.47
MotorImagery,1d_conv_additive_sinusoidal,2,0.6982,0.6174,0.7143,0.6575,,0.5,1.6929,64,2,3000,222,100,56,16,136.8
MotorImagery,linear_component_wise_sinusoidal,2,0.545,0.6821,0.6071,0.6859,0.7118,0.47,1.6635,64,2,3000,222,100,56,17,135.29
MotorImagery,1d_conv_component_wise_sinusoidal,2,0.7117,0.5665,0.625,0.7998,0.6831,0.55,1.694,64,2,3000,222,100,56,12,119.25
MotorImagery,linear_circular_conv_sinusoidal,2,0.5045,0.7305,0.5536,0.6848,0.7443,0.46,1.6635,64,2,3000,222,100,56,13,123.2
MotorImagery,1d_conv_circular_conv_sinusoidal,2,0.6441,0.6562,0.6071,0.7209,0.6648,0.56,1.6938,64,2,3000,222,100,56,13,122.35
MotorImagery,1d_conv_circular_conv_split_sinusoidal,2,0.5,0.7046,0.5536,0.7095,0.6764,0.57,1.6938,64,2,3000,222,100,56,19,143.03
MotorImagery,linear_additive_sinusoidal,3,0.6171,0.6629,0.625,0.6777,0.6858,0.54,1.6624,64,2,3000,222,100,56,20,152.63
MotorImagery,linear_additive_split_sinusoidal,3,0.5721,0.6882,0.6071,0.6875,0.8403,0.45,1.6624,64,2,3000,222,100,56,15,135.16
MotorImagery,1d_conv_additive_sinusoidal,3,0.6396,0.639,0.6071,0.6971,,0.52,1.6926,64,2,3000,222,100,56,16,137.35
MotorImagery,linear_component_wise_sinusoidal,3,0.7387,0.5413,0.6429,0.7296,0.7084,0.59,1.6638,64,2,3000,222,100,56,13,122.61
MotorImagery,1d_conv_component_wise_sinusoidal,3,0.6487,0.634,0.5357,0.7538,0.6882,0.6,1.6938,64,2,3000,222,100,56,14,125.17
MotorImagery,linear_circular_conv_sinusoidal,3,0.6081,0.6626,0.5536,0.7051,0.6885,0.49,1.6635,64,2,3000,222,100,56,13,123.12
MotorImagery,1d_conv_circular_conv_sinusoidal,3,0.545,0.6829,0.5714,0.6916,0.7218,0.43,1.6938,64,2,3000,222,100,56,16,132.43
MotorImagery,1d_conv_circular_conv_split_sinusoidal,3,0.509,0.7169,0.6071,0.6865,0.7375,0.45,1.6938,64,2,3000,222,100,56,14,126.13
MotorImagery,linear_additive_sinusoidal,4,0.455,0.7974,0.6071,0.6592,0.7908,0.39,1.6624,64,2,3000,222,100,56,12,124.26
MotorImagery,linear_additive_split_sinusoidal,4,0.6622,0.6542,0.6786,0.651,0.7806,0.49,1.6624,64,2,3000,222,100,56,16,138.76
MotorImagery,1d_conv_additive_sinusoidal,4,0.5225,0.7372,0.6071,0.6697,,0.5,1.6926,64,2,3000,222,100,56,16,136.87
MotorImagery,linear_component_wise_sinusoidal,4,0.5766,0.679,0.6071,0.6854,0.7271,0.46,1.6635,64,2,3000,222,100,56,14,125.56
MotorImagery,1d_conv_component_wise_sinusoidal,4,0.6036,0.6744,0.5893,0.7049,0.6814,0.53,1.6938,64,2,3000,222,100,56,13,122.21
MotorImagery,linear_circular_conv_sinusoidal,4,0.4955,0.7079,0.5893,0.7083,0.6954,0.48,1.6635,64,2,3000,222,100,56,14,126.26
MotorImagery,1d_conv_circular_conv_sinusoidal,4,0.5135,0.7626,0.5714,0.8812,1.2612,0.4,1.6938,64,2,3000,222,100,56,15,129.8
MotorImagery,1d_conv_circular_conv_split_sinusoidal,4,0.6667,0.6128,0.5893,0.739,0.6913,0.61,1.694,64,2,3000,222,100,56,16,133.35
MotorImagery,linear_additive_sinusoidal,5,0.5586,0.6883,0.5714,0.7063,0.7054,0.6,1.6624,64,2,3000,222,100,56,13,127.94
MotorImagery,linear_additive_split_sinusoidal,5,0.5135,0.7607,0.5179,0.7205,0.7662,0.48,1.6624,64,2,3000,222,100,56,15,137.2
MotorImagery,1d_conv_additive_sinusoidal,5,0.5901,0.6639,0.6071,0.6831,,0.51,1.6926,64,2,3000,222,100,56,16,137.16
MotorImagery,linear_component_wise_sinusoidal,5,0.518,0.7607,0.6429,0.6816,0.7309,0.46,1.6635,64,2,3000,222,100,56,13,122.44
MotorImagery,1d_conv_component_wise_sinusoidal,5,0.7838,0.5164,0.7143,0.7391,0.8387,0.54,1.6938,64,2,3000,222,100,56,14,126.05
MotorImagery,linear_circular_conv_sinusoidal,5,0.491,0.7551,0.6607,0.6735,0.7406,0.46,1.6635,64,2,3000,222,100,56,12,120.24
MotorImagery,1d_conv_circular_conv_sinusoidal,5,0.5405,0.6973,0.625,0.6838,0.7181,0.47,1.6938,64,2,3000,222,100,56,14,126.59
MotorImagery,1d_conv_circular_conv_split_sinusoidal,5,0.4865,0.7475,0.6429,0.7236,0.8316,0.46,1.6938,64,2,3000,222,100,56,15,130.09
MotorImagery,linear_additive_sinusoidal,6,0.7748,0.4944,0.6607,0.7022,1.2492,0.53,1.6626,64,2,3000,222,100,56,19,148.44
MotorImagery,linear_additive_split_sinusoidal,6,0.5541,0.7132,0.6071,0.6806,0.6862,0.57,1.6624,64,2,3000,222,100,56,13,128.71
MotorImagery,1d_conv_additive_sinusoidal,6,0.5496,0.7124,0.6071,0.6936,,0.51,1.6926,64,2,3000,222,100,56,15,133.29
MotorImagery,linear_component_wise_sinusoidal,6,0.8378,0.4312,0.6429,0.7932,0.7707,0.51,1.6638,64,2,3000,222,100,56,13,122.69
MotorImagery,1d_conv_component_wise_sinusoidal,6,0.5811,0.6617,0.5179,0.7297,0.6845,0.56,1.6938,64,2,3000,222,100,56,14,126.35
MotorImagery,linear_circular_conv_sinusoidal,6,0.536,0.6821,0.625,0.6798,0.7205,0.46,1.6635,64,2,3000,222,100,56,14,126.79
MotorImagery,1d_conv_circular_conv_sinusoidal,6,0.5315,0.7008,0.5714,0.7044,0.7811,0.46,1.6938,64,2,3000,222,100,56,13,122.89
MotorImagery,1d_conv_circular_conv_split_sinusoidal,6,0.6261,0.6362,0.5893,0.7176,0.6614,0.61,1.694,64,2,3000,222,100,56,17,136.35
MotorImagery,linear_additive_sinusoidal,7,0.5631,0.6912,0.6071,0.6755,0.7711,0.45,1.6624,64,2,3000,222,100,56,14,132.12
MotorImagery,linear_additive_split_sinusoidal,7,0.7117,0.6181,0.5714,0.7488,0.7782,0.6,1.6624,64,2,3000,222,100,56,13,128.35
MotorImagery,1d_conv_additive_sinusoidal,7,0.5676,0.6869,0.625,0.669,,0.48,1.6926,64,2,3000,222,100,56,15,133.7
MotorImagery,linear_component_wise_sinusoidal,7,0.5135,0.8,0.5536,0.6872,0.6917,0.53,1.6635,64,2,3000,222,100,56,13,122.22
MotorImagery,1d_conv_component_wise_sinusoidal,7,0.4775,0.7206,0.6071,0.7291,0.7144,0.58,1.6938,64,2,3000,222,100,56,14,125.29
MotorImagery,linear_circular_conv_sinusoidal,7,0.7027,0.5841,0.5893,0.7491,0.7626,0.49,1.6638,64,2,3000,222,100,56,12,120.02
MotorImagery,1d_conv_circular_conv_sinusoidal,7,0.536,0.6837,0.6071,0.6848,0.6923,0.5,1.6938,64,2,3000,222,100,56,13,122.97
MotorImagery,1d_conv_circular_conv_split_sinusoidal,7,0.482,0.798,0.6071,0.7355,0.8691,0.45,1.6938,64,2,3000,222,100,56,15,129.57
MotorImagery,linear_additive_sinusoidal,8,0.5,0.7682,0.6071,0.7076,0.8612,0.45,1.6624,64,2,3000,222,100,56,15,134.46
MotorImagery,linear_additive_split_sinusoidal,8,0.5135,0.6926,0.5893,0.6826,0.8405,0.46,1.6624,64,2,3000,222,100,56,19,148.55
MotorImagery,1d_conv_additive_sinusoidal,8,0.464,0.809,0.5357,0.7237,,0.47,1.6926,64,2,3000,222,100,56,17,140.46
MotorImagery,linear_component_wise_sinusoidal,8,0.8378,0.3834,0.5893,1.1143,0.9553,0.51,1.6638,64,2,3000,222,100,56,15,129.41
MotorImagery,1d_conv_component_wise_sinusoidal,8,0.7838,0.4505,0.625,0.8396,0.9978,0.52,1.694,64,2,3000,222,100,56,14,126.03
MotorImagery,linear_circular_conv_sinusoidal,8,0.536,0.7013,0.5714,0.6945,0.7145,0.44,1.6635,64,2,3000,222,100,56,15,129.53
MotorImagery,1d_conv_circular_conv_sinusoidal,8,0.527,0.697,0.5714,0.684,0.7265,0.44,1.6938,64,2,3000,222,100,56,13,122.91
MotorImagery,1d_conv_circular_conv_split_sinusoidal,8,0.7207,0.5301,0.5893,0.7989,0.7344,0.59,1.694,64,2,3000,222,100,56,14,126.27
MotorImagery,linear_additive_sinusoidal,9,0.4685,0.7211,0.5357,0.7123,0.7713,0.47,1.6624,64,2,3000,222,100,56,13,128.48
MotorImagery,linear_additive_split_sinusoidal,9,0.5946,0.6804,0.5893,0.6975,0.7534,0.49,1.6624,64,2,3000,222,100,56,15,134.36
MotorImagery,1d_conv_additive_sinusoidal,9,0.5225,0.7462,0.6071,0.7058,,0.43,1.6926,64,2,3000,222,100,56,17,140.23
MotorImagery,linear_component_wise_sinusoidal,9,0.964,0.1957,0.5536,1.2466,0.6775,0.63,1.6635,64,2,3000,222,100,56,15,129.36
MotorImagery,1d_conv_component_wise_sinusoidal,9,0.6712,0.6102,0.5536,0.7608,0.6963,0.53,1.6938,64,2,3000,222,100,56,12,118.9
MotorImagery,linear_circular_conv_sinusoidal,9,0.5496,0.7214,0.5714,0.687,0.755,0.39,1.6635,64,2,3000,222,100,56,14,125.98
MotorImagery,1d_conv_circular_conv_sinusoidal,9,0.5676,0.6898,0.5893,0.6809,0.7303,0.46,1.6938,64,2,3000,222,100,56,14,126.17
MotorImagery,1d_conv_circular_conv_split_sinusoidal,9,0.5405,0.7025,0.5714,0.6812,0.7515,0.44,1.6938,64,2,3000,222,100,56,14,126.45
MotorImagery,linear_additive_sinusoidal,10,0.5856,0.7006,0.6429,0.6722,0.7834,0.47,1.6624,64,2,3000,222,100,56,22,159.56
MotorImagery,linear_additive_split_sinusoidal,10,0.5315,0.7076,0.625,0.6984,0.7782,0.48,1.6624,64,2,3000,222,100,56,14,130.97
MotorImagery,1d_conv_additive_sinusoidal,10,0.6351,0.6227,0.625,0.7104,,0.57,1.6926,64,2,3000,222,100,56,13,126.47
MotorImagery,linear_component_wise_sinusoidal,10,0.5,0.707,0.625,0.6874,0.7803,0.48,1.6635,64,2,3000,222,100,56,13,122.79
MotorImagery,1d_conv_component_wise_sinusoidal,10,0.5811,0.6482,0.5714,0.7645,0.7191,0.43,1.6938,64,2,3000,222,100,56,13,121.97
MotorImagery,linear_circular_conv_sinusoidal,10,0.6487,0.6559,0.5714,0.7199,0.7228,0.47,1.6635,64,2,3000,222,100,56,15,129.69
MotorImagery,1d_conv_circular_conv_sinusoidal,10,0.6441,0.652,0.6071,0.7214,0.709,0.5,1.694,64,2,3000,222,100,56,16,132.86
MotorImagery,1d_conv_circular_conv_split_sinusoidal,10,0.6216,0.6607,0.5714,0.7009,0.7196,0.48,1.6938,64,2,3000,222,100,56,15,129.91
SelfRegulationSCP1,linear_additive_sinusoidal,1,0.7196,0.5618,0.7778,0.5578,0.4779,0.7782,0.4226,6,2,896,214,293,54,16,23.35
SelfRegulationSCP1,linear_additive_split_sinusoidal,1,0.7383,0.5512,0.7407,0.5544,0.5547,0.7235,0.4229,6,2,896,214,293,54,20,24.17
SelfRegulationSCP1,1d_conv_additive_sinusoidal,1,0.8365,0.3758,0.8704,0.3306,0.8499,0.5904,0.4248,6,2,896,214,293,54,27,27.33
SelfRegulationSCP1,linear_component_wise_sinusoidal,1,0.8178,0.4101,0.8148,0.3951,0.4317,0.7884,0.424,6,2,896,214,293,54,27,29.31
SelfRegulationSCP1,1d_conv_component_wise_sinusoidal,1,0.8785,0.3027,0.8148,0.4479,0.4793,0.7884,0.426,6,2,896,214,293,54,33,31.5
SelfRegulationSCP1,linear_circular_conv_sinusoidal,1,0.8038,0.3851,0.8148,0.3773,0.3717,0.8327,0.424,6,2,896,214,293,54,40,34.62
SelfRegulationSCP1,1d_conv_circular_conv_sinusoidal,1,0.7804,0.4382,0.8333,0.3854,0.3968,0.8123,0.426,6,2,896,214,293,54,40,34.81
SelfRegulationSCP1,1d_conv_circular_conv_split_sinusoidal,1,0.8504,0.322,0.8519,0.3185,0.4294,0.8157,0.426,6,2,896,214,293,54,35,33.13
SelfRegulationSCP1,linear_additive_sinusoidal,2,0.7524,0.5324,0.7407,0.5765,0.5615,0.7065,0.4229,6,2,896,214,293,54,22,25.16
SelfRegulationSCP1,linear_additive_split_sinusoidal,2,0.6635,0.6535,0.7222,0.6093,0.5525,0.7269,0.4226,6,2,896,214,293,54,25,27.01
SelfRegulationSCP1,1d_conv_additive_sinusoidal,2,0.8084,0.4139,0.8333,0.3903,0.5373,0.7475,0.4248,6,2,896,214,293,54,41,32.47
SelfRegulationSCP1,linear_component_wise_sinusoidal,2,0.8084,0.4432,0.7963,0.4643,0.4468,0.802,0.424,6,2,896,214,293,54,26,29.15
SelfRegulationSCP1,1d_conv_component_wise_sinusoidal,2,0.9066,0.274,0.8333,0.4352,0.534,0.7986,0.426,6,2,896,214,293,54,46,35.97
SelfRegulationSCP1,linear_circular_conv_sinusoidal,2,0.8318,0.3441,0.8333,0.4292,0.3876,0.8532,0.424,6,2,896,214,293,54,30,30.89
SelfRegulationSCP1,1d_conv_circular_conv_sinusoidal,2,0.771,0.4748,0.7963,0.4603,0.4496,0.8362,0.426,6,2,896,214,293,54,37,33.59
SelfRegulationSCP1,1d_conv_circular_conv_split_sinusoidal,2,0.8552,0.3182,0.8333,0.3442,0.424,0.8123,0.426,6,2,896,214,293,54,63,44.07
SelfRegulationSCP1,linear_additive_sinusoidal,3,0.7243,0.5239,0.7407,0.5659,0.5028,0.7748,0.4229,6,2,896,214,293,54,28,26.98
SelfRegulationSCP1,linear_additive_split_sinusoidal,3,0.7477,0.4995,0.7778,0.5565,0.5969,0.686,0.4229,6,2,896,214,293,54,46,33.3
